block,txIndex,logIndex,sender,amount0,amount1,sqrtPriceX96,liquidity,tick,fee
56804133,8,8,0xfdf682f51fe81aa4898f0ae2163d8a55c127fbc7,-16644722648759,40844,3924746188559270060542542,11494586345489,-198266,100
56804804,6,11,0x389ea62455975d38ee210be146a9262b768ddebf,-175432513068295,430132,3921781434413888462389248,11494586345489,-198281,100
56805136,4,2,0xa6563baa758a7c39960a339750c89663aadf9fd2,-69804560416768,170969,3920603004688494785594170,11494586345489,-198287,100
56805243,9,11,0xfdf682f51fe81aa4898f0ae2163d8a55c127fbc7,-100000000000000,244746,3918916053693627287444729,11494586345489,-198296,100
56805458,3,1,0xfdf682f51fe81aa4898f0ae2163d8a55c127fbc7,19155187165345,-46875,3919239112207037897166844,11494586345489,-198294,100
56805697,7,9,0x6c440fe2425289bda3f924e5ab93cb7d6830d9cc,119849465529835,-293460,3921261622546062330935999,11494586345489,-198284,100
56805743,5,9,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,245995595231895,-603288,3925419448336773433705483,11494586345489,-198263,100
56805808,18,52,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,287068855446274,-705638,3930282584882344347806707,11496250518486,-198238,100
56806115,12,30,0x389ea62455975d38ee210be146a9262b768ddebf,-171422467411877,421494,3927377446249921521909760,11494586345489,-198253,100
56806687,6,4,0xfdf682f51fe81aa4898f0ae2163d8a55c127fbc7,-44539534526745,109412,3926623307609655218711208,11494586345489,-198257,100
56806703,6,4,0x389ea62455975d38ee210be146a9262b768ddebf,167697814240494,-412255,3929464542150466006417408,11494586345489,-198242,100
56807098,8,106,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,163970321600664,-403668,3932246244076563915305495,11496250518486,-198228,100
56807104,21,78,0x5ac68d0d6d1a0fdc17e7f97380b8ec8a2223077b,56281301072654,-138687,3933201930190281928408020,11496250518486,-198223,100
56807148,9,108,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,204984454899653,-505688,3936686604636511800056587,11496250518486,-198205,100
56807460,7,20,0x389ea62455975d38ee210be146a9262b768ddebf,-166737617186964,411320,3933851930065030994722816,11496250518486,-198220,100
56807690,9,16,0x389ea62455975d38ee210be146a9262b768ddebf,-165723885430980,408232,3931038532013816234901504,11496250518486,-198234,100
56808315,15,30,0x389ea62455975d38ee210be146a9262b768ddebf,-172668314836783,424718,3928111278842252030377984,11494586345489,-198249,100
56808889,8,10,0x389ea62455975d38ee210be146a9262b768ddebf,-171901604680270,422204,3925201169746227487571968,11494586345489,-198264,100
56809290,7,11,0x389ea62455975d38ee210be146a9262b768ddebf,168608764587188,-414195,3928055779737119911575552,11494586345489,-198249,100
56809643,9,18,0x389ea62455975d38ee210be146a9262b768ddebf,-164984425151550,405216,3925262766675809255030784,11494586345489,-198263,100
56810166,10,33,0x389ea62455975d38ee210be146a9262b768ddebf,-170027897037874,417000,3922388525772111406432256,11494586345489,-198278,100
56810443,8,10,0x389ea62455975d38ee210be146a9262b768ddebf,183417860501886,-449957,3925489606944048457711616,11494586345489,-198262,100
56810482,14,46,0x389ea62455975d38ee210be146a9262b768ddebf,163537297188699,-401787,3928258701578754214345304,11494586345489,-198248,100
56810610,4,2,0x389ea62455975d38ee210be146a9262b768ddebf,-172237991604581,423061,3925342683257503014191104,11494586345489,-198263,100
56810771,13,18,0x389ea62455975d38ee210be146a9262b768ddebf,-179381263998552,439940,3922310326843042099625984,11494586345489,-198279,100
56811002,16,17,0x389ea62455975d38ee210be146a9262b768ddebf,-170157161769090,416690,3919438226254942015848448,11494586345489,-198293,100
56811054,12,21,0x389ea62455975d38ee210be146a9262b768ddebf,-193494925086100,473100,3916177311936981999026176,11494586345489,-198310,100
56811187,10,5,0x389ea62455975d38ee210be146a9262b768ddebf,177831602690860,-434862,3919174354726344135278592,11494586345489,-198295,100
56811428,20,21,0x389ea62455975d38ee210be146a9262b768ddebf,-168159003769589,411142,3916340492117228619038720,11494586345489,-198309,100
56811569,9,10,0x389ea62455975d38ee210be146a9262b768ddebf,-164100278571849,400646,3913578976515077171052544,11494586345489,-198323,100
56811768,23,76,0x2cc4fcb2eb6f02f22ec0fb62ce74859cb4ba3546,422745718875861,-1033479,3920701668883237803047230,11494586345489,-198287,100
56811768,35,206,0x389ea62455975d38ee210be146a9262b768ddebf,-492051451741508,1202310,3912414564300938325000192,11494586345489,-198329,100
56811952,4,1,0x389ea62455975d38ee210be146a9262b768ddebf,164431667870901,-401299,3915180290373991457095680,11494586345489,-198315,100
56811959,10,96,0x2cc4fcb2eb6f02f22ec0fb62ce74859cb4ba3546,-348462398811395,849584,3909324398685332892951251,11494586345489,-198345,100
56811959,39,260,0x389ea62455975d38ee210be146a9262b768ddebf,337419517021898,-822788,3914995014072921720094720,11494586345489,-198316,100
56811979,18,109,0x2cc4fcb2eb6f02f22ec0fb62ce74859cb4ba3546,-292752844279905,713862,3910074607178942569147171,11494586345489,-198341,100
56811980,18,14,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,251957143811613,-614401,3914309026857898954850557,11494586345489,-198319,100
56812000,21,93,0x5ac68d0d6d1a0fdc17e7f97380b8ec8a2223077b,55080434988861,-134492,3915235936667295839301391,11494586345489,-198315,100
56812038,13,117,0x2cc4fcb2eb6f02f22ec0fb62ce74859cb4ba3546,-398400895136645,971159,3908542075926852535089575,11494586345489,-198349,100
56812038,26,295,0x389ea62455975d38ee210be146a9262b768ddebf,417528129305312,-1018073,3915558588814569324412928,11494586345489,-198313,100
56812242,10,16,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,14386626393557,-35145,3915800803434150340761228,11494586345489,-198312,100
56812397,12,16,0x389ea62455975d38ee210be146a9262b768ddebf,166067872986666,-405996,3918598909009833106604032,11494586345489,-198297,100
56812416,11,10,0x389ea62455975d38ee210be146a9262b768ddebf,166937314663337,-408707,3921415697183527506280448,11494586345489,-198283,100
56813023,24,58,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,205010987296120,-502727,3924880460107117855486277,11494586345489,-198265,100
56813930,11,16,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,250105961451138,-614512,3929115644839445972913961,11494586345489,-198244,100
56815179,7,10,0x389ea62455975d38ee210be146a9262b768ddebf,-173232203535718,425687,3926181527659632484417536,11494586345489,-198259,100
56815400,6,9,0x389ea62455975d38ee210be146a9262b768ddebf,163479681409190,-401787,3928950622294338241051224,11494586345489,-198245,100
56816949,6,11,0xfdf682f51fe81aa4898f0ae2163d8a55c127fbc7,3702769980830,-9107,3929013386766775130578204,11494586345489,-198244,100
56817071,5,6,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,87463968403438,-215204,3930496439748070069322340,11496250518486,-198237,100
56817431,30,99,0x72901a86a8470cb55c97b450d76ca07da2179768,289812425490604,-714233,3935418189120038440636964,11496250518486,-198212,100
56817444,29,154,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,248724059925690,-614400,3939651993074155656918283,11496250518486,-198190,100
56817454,17,43,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,289680102359869,-717239,3944594452154490352659366,11496250518486,-198165,100
56817552,10,19,0x389ea62455975d38ee210be146a9262b768ddebf,-166264887671141,411803,3941756445203563372609536,11496250518486,-198180,100
56817579,3,9,0x764bc67b1036b00bc91221e988261f971a1c7ce4,40364503147698,-99940,3942445128028221677033146,11496250518486,-198176,100
56817596,4,2,0x389ea62455975d38ee210be146a9262b768ddebf,-168051582412467,415772,3939579769783623102758912,11496250518486,-198191,100
56817727,17,43,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,204984100294036,-507330,3943075753431446750082444,11496250518486,-198173,100
56817852,5,7,0x389ea62455975d38ee210be146a9262b768ddebf,-163056216339550,403551,3940294619252804470964224,11496250518486,-198187,100
56818104,40,180,0x72901a86a8470cb55c97b450d76ca07da2179768,253205970445874,-627035,3944615492343384541424348,11496250518486,-198165,100
56818105,45,221,0x389ea62455975d38ee210be146a9262b768ddebf,210563634091517,-522485,3948215912091727254289712,11496250518486,-198147,100
56818152,26,68,0x389ea62455975d38ee210be146a9262b768ddebf,-195649334935514,485410,3944870629571597692829696,11496250518486,-198164,100
56818504,19,51,0x389ea62455975d38ee210be146a9262b768ddebf,-189877907121686,470305,3941629445017695619645440,11496250518486,-198180,100
56819026,16,48,0x389ea62455975d38ee210be146a9262b768ddebf,-187362393055097,463318,3938436416316595693944832,11496250518486,-198196,100
56819145,8,16,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,248367193539062,-614460,3942670629921832577897146,11496250518486,-198175,100
56819161,6,26,0xef740bf23acae26f6492b10de645d6b98dc8eaf3,-67881431892811,168035,3941512585615472205068034,11496250518486,-198181,100
56819316,7,12,0x972655facb8df3cdf40395e4262f874f81674d46,40398982753629,-100014,3942201771530755947860732,11496250518486,-198177,100
56819579,9,22,0x389ea62455975d38ee210be146a9262b768ddebf,-183843297583832,454755,3939067758000749827588096,11496250518486,-198193,100
56819621,5,34,0xfdf682f51fe81aa4898f0ae2163d8a55c127fbc7,-10000000000000,24715,3938897428886244731762572,11496250518486,-198194,100
56819637,7,11,0x389ea62455975d38ee210be146a9262b768ddebf,-169938308331341,419680,3936005135234695172194304,11496250518486,-198209,100
56819750,7,16,0x389ea62455975d38ee210be146a9262b768ddebf,-165085240066913,407105,3933199503642124976390144,11496250518486,-198223,100
56820204,6,11,0x972655facb8df3cdf40395e4262f874f81674d46,40540310203578,-99940,3933888186466783280813754,11496250518486,-198220,100
56820348,5,2,0xa6563baa758a7c39960a339750c89663aadf9fd2,-182623316410368,449837,3930788065564332319974093,11496250518486,-198235,100
56820838,6,7,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,68053906487948,-167582,3931942858407633104400632,11496250518486,-198229,100
56820922,11,35,0x389ea62455975d38ee210be146a9262b768ddebf,-168450164867273,414540,3929085885373231113699328,11494586345489,-198244,100
56820926,37,124,0x389ea62455975d38ee210be146a9262b768ddebf,-176817912143242,434485,3926091126960951083925504,11494586345489,-198259,100
56821077,6,16,0x389ea62455975d38ee210be146a9262b768ddebf,165285843087853,-406211,3928890708043779983540224,11494586345489,-198245,100
56821144,7,31,0x5ac68d0d6d1a0fdc17e7f97380b8ec8a2223077b,91493964739325,-225108,3930442037043998664981432,11496250518486,-198237,100
56821266,97,171,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,249354055269662,-614401,3934675843373055077601753,11496250518486,-198216,100
56821509,4,8,0x764bc67b1036b00bc91221e988261f971a1c7ce4,122333674062150,-301911,3936756295400552815412217,11496250518486,-198205,100
56821560,7,14,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,67055577625317,-165625,3937897601280100403553794,11496250518486,-198199,100
56821593,5,1,0x389ea62455975d38ee210be146a9262b768ddebf,-163306393845965,403109,3935119511353254263914496,11496250518486,-198213,100
56822318,4,1,0x389ea62455975d38ee210be146a9262b768ddebf,171641021816608,-423784,3938039783420048529424384,11496250518486,-198198,100
56822323,10,63,0x2cc4fcb2eb6f02f22ec0fb62ce74859cb4ba3546,-423688702391122,1044743,3930839773575190845436552,11496250518486,-198235,100
56822324,26,26,0x389ea62455975d38ee210be146a9262b768ddebf,385522601688050,-950667,3937390778151773403086848,11496250518486,-198202,100
56822732,11,112,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,204988070140399,-506775,3940882943824165624149089,11496250518486,-198184,100
56822782,5,103,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,184459509988618,-456793,3944030685384399853815565,11496250518486,-198168,100
56822945,13,31,0x389ea62455975d38ee210be146a9262b768ddebf,249968968748332,-620186,3948304357547669960030744,11496250518486,-198146,100
56822955,12,61,0x5ac68d0d6d1a0fdc17e7f97380b8ec8a2223077b,88389838605960,-219623,3949817759254391916176574,11496250518486,-198139,100
56823047,24,73,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,205002101239933,-510017,3953332253880570738563356,11496250518486,-198121,100
56823146,17,50,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,204991145494668,-510898,3956852820052516835823656,11496250518486,-198103,100
56823289,8,40,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,246038121600582,-614401,3961086624905829797886427,11496250518486,-198082,100
56823515,19,37,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,247027272580122,-618194,3965346575789165002829641,11496250518486,-198060,100
56823593,10,15,0x389ea62455975d38ee210be146a9262b768ddebf,-167473531990966,419169,3962457807240067339517952,11496250518486,-198075,100
56823618,15,29,0x389ea62455975d38ee210be146a9262b768ddebf,-220989269472022,552179,3958652375212816984965120,11496250518486,-198094,100
56823698,10,26,0x389ea62455975d38ee210be146a9262b768ddebf,-183266383735592,457118,3955502070532774347931648,11496250518486,-198110,100
56823786,6,6,0x389ea62455975d38ee210be146a9262b768ddebf,-174100276258451,433582,3952513969651869588389888,11496250518486,-198125,100
56824534,7,8,0xfdf682f51fe81aa4898f0ae2163d8a55c127fbc7,3657145837060,-9103,3952576697472044109423248,11496250518486,-198125,100
56824748,8,12,0x389ea62455975d38ee210be146a9262b768ddebf,-164875233489012,410017,3949750996426003220267008,11496250518486,-198139,100
56825413,25,100,0x389ea62455975d38ee210be146a9262b768ddebf,-163426046747966,405835,3946954116409679702654976,11496250518486,-198153,100
56825417,13,43,0x389ea62455975d38ee210be146a9262b768ddebf,-165616455593211,410689,3944123787768405413593088,11496250518486,-198168,100
56825442,7,9,0x389ea62455975d38ee210be146a9262b768ddebf,163694305229901,-406002,3946921524189974803513344,11496250518486,-198153,100
56825642,9,21,0x389ea62455975d38ee210be146a9262b768ddebf,83213702954808,-206611,3948345270659965388031244,11496250518486,-198146,100
56825727,3,9,0xfdf682f51fe81aa4898f0ae2163d8a55c127fbc7,328085831856596,-816058,3953968684196707463599710,11496250518486,-198118,100
56826129,6,15,0xfdf682f51fe81aa4898f0ae2163d8a55c127fbc7,36341456164989,-90537,3954592564813817864125640,11496250518486,-198115,100
56826320,22,88,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,246319291669606,-614401,3958826369546992227715556,11496250518486,-198093,100
56826391,5,25,0x5ac68d0d6d1a0fdc17e7f97380b8ec8a2223077b,49623569563608,-123937,3959680410679414480466397,11496250518486,-198089,100
56826425,8,9,0x389ea62455975d38ee210be146a9262b768ddebf,-171458000832442,427909,3956731407596606615191552,11496250518486,-198104,100
56826432,13,38,0x389ea62455975d38ee210be146a9262b768ddebf,-258303409804040,643448,3952296985331119675146240,11496250518486,-198126,100
56826452,18,33,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,205010655112608,-510679,3955816042231189456042389,11496250518486,-198108,100
56826794,11,26,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,246191164616619,-614461,3960050262487848243379614,11496250518486,-198087,100
56826818,3,3,0xfdf682f51fe81aa4898f0ae2163d8a55c127fbc7,29434010278262,-73552,3960557102172193988806713,11496250518486,-198084,100
56827034,3,8,0x972655facb8df3cdf40395e4262f874f81674d46,39982227465729,-99940,3961245784996852293230323,11496250518486,-198081,100
56827452,6,10,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,245492957580597,-614400,3965479588950969509511642,11496250518486,-198060,100
56827529,14,36,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,205006861596501,-514083,3969022105035820007975412,11496250518486,-198042,100
56827541,9,55,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,244532445645640,-614400,3973255908989937224256731,11496250518486,-198020,100
56827599,10,16,0x389ea62455975d38ee210be146a9262b768ddebf,-165994508641653,417128,3970381204343759598256128,11496250518486,-198035,100
56827621,10,30,0x389ea62455975d38ee210be146a9262b768ddebf,-174272159209387,437280,3967367619463151729246208,11496250518486,-198050,100
56827641,7,18,0x389ea62455975d38ee210be146a9262b768ddebf,-167899440216741,420662,3964468557913026895806464,11496250518486,-198065,100
56827666,13,25,0x389ea62455975d38ee210be146a9262b768ddebf,208521505808162,-522637,3968070024210247642513408,11496250518486,-198047,100
56827701,6,9,0x389ea62455975d38ee210be146a9262b768ddebf,178654649274355,-448535,3971160855686237571252224,11496250518486,-198031,100
56828104,3,1,0x389ea62455975d38ee210be146a9262b768ddebf,-180275448528168,452509,3968042317083738705494016,11496250518486,-198047,100
56828308,6,4,0x389ea62455975d38ee210be146a9262b768ddebf,-163748913260806,410410,3965213908751972900536320,11496250518486,-198061,100
56828505,9,10,0x389ea62455975d38ee210be146a9262b768ddebf,166672934681328,-417829,3968093148032967060226048,11496250518486,-198046,100
56828720,16,81,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,244646891362721,-614400,3972326951987084276507367,11496250518486,-198025,100
56828978,9,18,0x389ea62455975d38ee210be146a9262b768ddebf,-185096390590496,464873,3969123204471071310872576,11496250518486,-198041,100
56829036,6,13,0x389ea62455975d38ee210be146a9262b768ddebf,-195474523920082,490125,3965745432385763139387392,11496250518486,-198058,100
56829193,11,23,0x64e20394990fcf85e4361aabb4cdc0cebfa4de06,244936704654030,-614401,3969979240161869399430502,11496250518486,-198037,100
56829655,6,18,0x389ea62455975d38ee210be146a9262b768ddebf,-170594458912659,427972,3967029801389441448673280,11496250518486,-198052,100
